Sex,Job,Housing,Saving accounts,Credit amount,Duration,Age Bucket,Risk
1,3,1,1,9.02617712,27,2,1
1,2,0,2,7.120444372,6,1,0
0,2,0,0,5.908082938,6,2,0
0,1,2,1,7.660114319,12,2,0
0,2,0,0,8.005033345,24,0,1
0,3,2,2,9.108750516,36,1,1
0,2,0,1,7.368339686,24,2,0
0,1,0,1,7.170888479,18,1,0
0,2,0,2,7.187657164,6,1,0
1,2,0,1,8.046549357,24,1,1
0,2,1,1,8.611229833,36,2,0
0,2,0,2,7.026426809,9,2,0
0,2,0,2,7.103322063,24,2,1
1,2,2,1,7.095893221,24,0,1
0,1,0,0,7.177018766,10,1,1
0,2,0,3,7.766416898,15,2,0
0,3,0,2,8.832003931,15,1,1
0,2,0,1,7.253470383,24,1,0
0,3,0,2,9.058121159,39,2,0
0,2,0,1,6.632001777,12,1,1
0,3,1,1,8.452334619,36,1,0
0,2,2,1,7.896180609,15,1,0
0,2,2,1,6.371611847,12,0,0
0,2,0,0,7.720905252,24,2,0
1,2,0,1,6.411818268,6,2,0
0,1,0,1,7.215975003,6,2,0
1,2,2,1,8.871645668,36,0,1
0,2,0,2,7.092573716,6,2,0
0,2,1,0,6.551080335,6,2,0
0,2,1,1,8.613775289,24,2,0
1,2,0,1,8.067776196,18,0,1
0,2,1,1,8.870522545,48,2,1
1,2,0,2,8.157083785,24,0,0
1,1,0,1,7.014814351,18,1,0
0,2,0,1,8.982937764,26,1,0
1,2,0,2,7.33432935,15,1,0
0,1,0,1,7.31521839,4,2,0
0,2,2,1,7.741533589,36,1,1
0,1,0,1,6.495265556,6,2,0
0,2,0,1,7.728855824,36,1,0
1,2,2,2,7.875119281,15,1,1
0,2,2,1,7.31521839,12,2,0
0,2,0,2,7.178545484,24,1,0
0,2,0,0,8.040768994,24,0,0
0,2,2,1,7.748891337,21,1,1
1,3,0,0,7.225481473,6,3,0
1,2,0,1,8.192016915,18,2,0
0,3,1,1,8.957124136,48,2,1
1,1,0,1,8.022568947,18,2,0
0,2,2,1,7.335633982,12,0,1
0,2,1,1,7.616775809,24,2,0
0,2,0,0,8.756210092,30,1,1
0,1,0,1,7.959974528,18,1,1
0,1,0,1,7.134890852,12,3,0
0,2,1,1,7.19518732,24,2,1
1,2,0,1,7.6118424,24,2,0
0,2,0,1,7.347299701,24,1,0
1,1,0,1,6.439350371,12,0,1
0,2,1,0,9.089076284,48,1,0
1,2,0,0,6.903747258,12,0,0
0,1,0,3,7.467371067,6,2,0
0,2,0,1,8.853522561,48,1,1
0,2,0,2,7.598399329,12,1,0
1,3,0,1,7.089243155,9,3,0
0,2,0,1,7.193685818,12,0,1
1,2,0,2,7.731053144,18,1,1
1,2,0,0,8.517793011,21,1,1
0,2,0,1,8.175266104,24,1,1
0,1,0,1,7.564238475,18,1,1
0,2,1,0,7.994294986,24,2,0
0,1,2,1,7.343426229,24,0,1
1,2,0,1,6.52649486,6,1,0
0,2,1,0,9.424564261,36,2,1
0,3,0,0,8.457867725,24,2,0
1,2,2,2,7.347943823,24,0,0
0,2,0,1,7.224024808,12,2,1
0,2,0,4,7.854769183,24,1,0
0,2,0,0,8.28878581,48,2,0
1,2,0,1,8.818482267,48,1,1
1,1,2,1,8.08147504,24,0,1
0,2,0,1,8.691818542,30,2,0
1,3,2,0,8.600246747,24,1,0
1,1,0,1,6.692083743,15,0,0
0,1,0,1,6.986566459,9,1,0
1,2,0,1,7.933079772,15,0,0
1,2,0,1,7.982757702,12,1,0
1,2,0,0,7.563719668,24,1,0
0,2,0,1,7.944492164,36,1,1
0,1,0,1,6.842683282,24,1,0
0,2,0,1,6.962243464,18,1,1
0,1,0,1,8.046869511,12,2,0
1,2,2,1,7.235619141,9,1,0
0,1,2,1,7.776535028,36,1,1
1,3,1,0,7.665284718,12,2,0
1,2,2,1,7.620214771,18,0,1
0,2,2,1,7.93701749,9,2,0
0,1,0,1,7.161622003,12,0,0
0,1,0,1,7.104144093,18,2,1
0,2,0,1,7.716906135,12,2,1
1,1,0,1,5.953243334,12,2,0
1,2,2,0,7.583247524,24,2,0
1,1,0,4,7.360103973,21,2,0
1,1,2,1,7.907651595,24,0,1
0,3,0,0,7.213768308,24,2,1
1,1,0,2,6.836259277,6,1,1
1,2,2,1,7.273786318,24,0,1
0,1,0,1,8.352554369,24,2,1
0,2,0,1,7.928406026,18,1,1
0,2,1,1,8.259199363,24,1,0
1,2,0,1,7.75319427,7,2,0
1,2,0,1,6.822197391,9,1,1
1,1,1,1,7.515889085,24,1,1
1,3,0,1,8.116417073,36,1,1
1,2,0,1,7.150701458,10,0,0
0,2,0,3,7.947325027,24,0,0
0,3,0,1,8.417593826,24,3,0
1,2,1,2,7.890208213,36,2,1
0,2,0,1,7.626082758,18,1,0
0,2,1,0,7.170119543,15,2,0
1,2,0,2,6.608000625,12,0,1
1,1,1,2,7.122866659,10,2,1
1,2,0,4,8.118802997,21,1,0
1,2,2,1,8.19753874,24,0,0
1,2,0,1,7.499976541,18,0,1
0,3,0,0,9.409519046,48,2,0
0,3,1,0,9.122273893,60,1,0
0,2,2,1,8.209580483,6,2,0
1,2,2,2,8.143517406,30,0,1
0,1,0,1,6.461468176,12,2,0
0,2,0,1,8.203030242,21,1,0
0,2,0,1,7.333023014,18,1,1
0,2,0,0,8.272315148,48,2,1
1,2,2,1,7.527255919,12,0,0
0,2,1,1,7.863266724,18,3,1
0,2,0,0,7.590346946,15,1,0
0,2,0,1,7.657282793,6,2,0
0,2,0,2,7.270312886,9,1,1
0,2,0,3,8.304494898,42,2,0
0,1,0,0,8.251142139,9,3,0
1,2,0,1,8.205218426,24,1,0
0,2,0,1,7.347943823,18,2,1
0,2,0,0,7.275172319,15,0,0
1,2,2,1,7.590852124,9,0,1
1,1,0,1,7.211556733,24,0,1
0,2,0,1,7.239214974,12,2,0
1,2,0,3,7.226936018,24,1,0
0,2,0,1,9.658417871,60,0,0
1,2,0,1,7.308542798,12,1,0
0,2,0,1,8.382518288,42,1,1
1,0,0,1,6.620073207,18,1,1
0,1,0,1,7.176254532,15,2,0
0,3,0,2,8.438799124,15,2,1
0,2,0,1,7.523481313,24,1,0
0,3,0,1,7.539027056,18,1,0
0,2,2,0,8.98469369,36,1,1
0,2,0,1,8.430109085,30,1,0
1,2,0,3,7.23417718,12,1,1
0,2,1,1,6.853299093,24,2,1
0,1,2,1,6.527957918,12,2,1
0,3,1,1,8.919453169,48,2,0
0,1,0,1,7.56112159,12,2,1
0,2,0,1,7.7419679,24,2,1
0,3,0,2,8.99788945,36,2,1
0,2,0,1,7.760467029,24,1,0
0,2,1,1,8.287276756,14,0,0
0,1,0,1,6.788971743,12,2,1
0,2,0,0,9.232297539,48,2,0
1,2,0,1,8.347827346,30,1,0
0,2,0,1,8.757940877,18,2,0
0,2,2,1,7.167809184,12,0,0
0,2,0,0,6.802394763,12,0,1
0,2,0,1,7.714677474,21,2,0
0,3,0,1,6.956545443,6,1,0
1,1,0,1,6.953684211,6,2,0
0,3,0,1,8.750524669,24,1,0
0,2,0,4,8.159374737,30,1,0
1,2,0,1,8.191186005,48,1,0
0,2,2,1,8.485289642,12,2,1
0,2,0,1,8.012018239,30,2,0
0,1,0,2,8.328209492,24,1,0
0,2,0,2,8.655562861,36,1,0
0,3,0,1,9.246286499,60,2,0
0,2,0,3,7.640123173,6,0,0
0,1,0,3,7.855544678,21,2,1
1,3,2,1,8.418477218,30,1,0
0,2,0,1,8.546751994,24,1,0
0,2,0,2,8.629628621,72,0,1
0,1,2,1,7.776535028,24,3,0
1,2,0,1,7.281385664,18,1,0
1,2,0,1,7.33823815,6,2,0
0,2,1,0,7.731492029,12,2,0
0,2,0,1,7.298445102,15,1,0
0,2,1,1,8.537583881,24,2,0
0,1,0,2,9.195937142,36,1,0
0,2,1,0,8.783702699,60,1,0
0,2,0,0,7.205635176,10,1,0
0,2,1,2,7.95927596,36,1,0
0,2,0,2,7.920446505,9,1,0
0,2,0,4,8.202756382,12,1,0
0,2,0,1,6.882437471,15,0,0
1,1,0,2,7.875119281,15,0,0
0,2,0,2,7.971085754,24,1,0
0,1,0,0,8.458716262,6,2,0
0,2,0,1,7.733683571,24,1,0
0,2,2,3,7.119635638,6,2,0
0,2,0,1,7.005789019,12,1,0
1,0,0,1,6.830874235,12,2,0
0,2,0,1,7.495541944,18,0,0
0,3,2,1,7.552237288,15,2,0
1,1,2,3,7.023758955,12,1,1
0,2,1,1,8.753213481,48,2,1
1,2,1,2,7.227662499,24,2,0
0,2,0,2,7.825245291,30,2,0
1,2,0,1,7.835183755,27,1,0
1,2,1,3,8.57998018,15,1,0
0,2,0,2,8.788745882,48,0,1
1,2,2,1,7.995980475,12,0,1
1,2,0,1,7.095064377,9,0,0
0,1,0,1,7.658227526,9,2,0
0,3,0,3,6.444131257,18,1,0
1,2,1,1,7.088408779,6,1,1
0,3,0,0,7.814399634,21,2,0
0,1,0,1,7.037027615,9,0,0
0,3,0,1,9.548739323,60,1,1
0,2,0,0,8.935377072,30,3,0
0,2,0,0,8.031710375,30,2,0
0,3,1,1,7.316548177,18,1,0
0,2,0,0,8.05452261,24,1,0
0,2,0,2,8.723882105,20,1,0
0,3,0,1,7.198183577,9,1,1
1,2,2,4,6.070737728,6,0,1
1,1,0,1,7.113142109,12,0,1
1,1,0,3,6.672032945,9,3,0
1,2,2,1,7.851661178,27,0,1
1,1,0,4,5.521460918,6,2,0
0,1,0,3,7.182352112,15,2,0
1,2,2,1,7.54009032,18,0,1
1,2,2,1,8.76655015,48,2,1
0,2,0,4,7.150701458,24,2,0
0,2,0,1,8.76452191,24,1,0
0,1,2,1,7.594381243,24,0,1
1,1,0,1,6.633318433,8,2,0
1,2,2,4,7.864419905,24,1,0
1,2,0,1,8.125630988,4,2,0
1,0,0,0,8.29154651,36,1,0
1,3,2,1,9.355306142,24,0,1
0,1,0,2,8.384804003,18,1,0
0,3,0,1,8.818926087,6,2,0
1,1,2,2,8.361708289,30,1,1
0,2,0,2,7.751475318,24,1,0
0,1,0,1,6.954638865,10,0,0
0,2,0,0,8.058327307,21,2,0
0,2,0,3,7.817222786,24,0,0
0,3,0,0,9.559517276,39,1,0
0,1,0,1,7.493873887,13,1,0
1,2,2,1,7.828436359,15,0,0
1,1,0,1,7.149916836,12,2,1
0,2,0,0,8.565602331,21,1,0
0,2,0,1,8.015987811,15,1,0
1,2,0,1,6.059123196,6,2,0
1,1,0,1,6.883462586,18,0,1
1,1,2,2,6.73459166,12,0,0
1,2,0,1,8.660600655,30,0,0
0,2,1,4,7.349230825,12,2,1
1,2,2,0,7.158513997,24,1,1
0,0,0,1,7.169350017,6,3,0
0,2,1,0,7.147559271,15,2,1
0,2,0,1,7.239214974,24,1,0
0,2,0,1,6.538139824,12,1,1
1,2,0,0,8.526152933,15,2,0
1,2,2,1,7.661056382,18,0,1
0,1,0,1,7.702556113,12,0,0
0,3,1,0,9.447781228,21,1,1
0,2,0,2,7.809135398,24,1,0
0,1,0,1,7.051855623,12,2,0
0,1,0,1,8.041734711,30,1,1
1,2,2,0,7.972810784,10,1,0
0,2,2,1,8.193400232,12,1,0
0,1,0,1,7.411556288,12,3,0
1,2,2,0,7.941651253,24,1,0
1,3,0,1,8.995288991,36,0,1
0,3,0,1,8.094073148,21,2,0
0,2,0,2,7.706612914,24,2,0
0,0,1,3,7.299797367,12,3,0
1,2,2,0,7.22329568,24,0,1
0,2,0,1,8.170468578,36,2,0
1,2,0,1,8.163086376,18,0,0
0,3,0,4,8.650149419,36,2,0
1,2,0,1,8.261526448,18,3,0
0,2,0,1,8.503702601,39,0,1
0,2,0,4,7.570443252,24,2,0
0,1,0,1,7.251344983,12,1,0
1,1,0,2,6.728628613,12,0,1
0,3,0,0,8.774622221,20,2,0
0,1,0,4,7.570958583,18,1,0
0,2,0,3,7.891704659,22,2,0
0,2,0,0,7.919719761,48,2,0
0,2,1,1,8.736168066,48,2,1
0,2,0,1,8.699181359,40,1,1
1,2,0,1,7.0800265,21,2,1
0,3,0,0,8.750366278,24,2,0
0,2,0,0,7.107425474,6,1,0
0,2,1,1,7.969703583,24,2,0
0,2,2,3,8.026823576,24,1,0
1,2,2,2,7.74109909,9,0,0
0,2,1,0,8.924123892,18,2,1
1,1,2,1,7.137278437,12,0,0
0,2,0,0,6.575075841,24,2,0
0,0,0,0,7.34536484,9,1,0
0,2,1,1,7.375882148,24,2,0
1,1,2,1,7.492760301,18,2,0
1,2,0,1,8.359837381,20,0,0
0,2,0,0,6.883462586,12,1,0
1,0,2,0,8.91891798,12,0,0
0,2,0,1,9.134646528,36,0,1
0,1,0,1,6.380122537,6,1,0
0,2,0,0,6.835184586,12,3,0
0,3,1,1,9.135940049,42,2,0
1,0,2,1,7.483244416,15,1,1
0,2,0,1,6.81014245,8,1,0
0,1,0,1,6.182084907,6,1,0
0,2,0,1,9.172534657,36,0,1
0,2,0,1,8.023224685,48,2,1
0,2,1,1,8.276649125,48,2,1
1,2,2,1,8.91355028,36,2,0
0,2,0,3,7.198931241,6,3,0
1,2,2,1,7.348587531,6,0,0
0,3,0,1,9.671366322,36,2,0
0,2,0,1,7.204149292,18,1,1
0,2,0,1,7.003974137,12,1,0
0,2,0,1,8.011686729,12,0,0
0,2,0,1,7.905441649,36,2,1
0,1,0,1,6.59441346,8,2,0
0,3,0,1,8.237479289,18,1,0
0,2,0,1,7.379008128,21,1,0
1,2,2,1,8.285513309,18,1,1
0,2,0,1,8.334471555,18,2,1
0,2,1,0,9.028218795,36,2,1
0,2,1,0,8.807022956,48,2,0
0,2,0,3,7.772752716,24,2,0
1,2,2,1,7.103322063,18,0,1
0,2,2,1,9.377209824,45,1,1
1,2,0,0,8.533853632,24,2,0
1,1,0,1,7.752335163,15,0,1
0,2,0,1,6.986566459,12,2,1
1,2,0,0,6.786716951,12,0,0
1,1,2,1,6.398594935,4,0,0
0,2,0,1,7.99193052,24,3,0
0,2,0,1,7.867488569,24,2,0
0,2,0,1,8.552367266,36,1,1
0,1,0,1,8.004031508,21,1,0
1,2,0,1,7.571988449,18,0,1
0,2,0,1,7.351799869,24,2,0
0,2,0,1,8.137980454,18,2,0
0,2,0,0,8.288031568,21,1,0
0,2,2,0,8.818926087,18,3,1
0,2,0,1,7.13009851,24,1,0
0,2,0,1,7.218176838,9,2,0
0,1,0,1,6.563855527,12,2,1
0,2,2,1,7.711996507,20,1,1
0,2,0,0,8.304494898,24,2,0
0,2,1,1,7.293697721,15,1,0
0,1,1,1,7.273786318,18,1,1
0,2,0,1,9.294221856,36,2,0
0,2,0,2,7.295735073,24,1,0
1,2,0,0,6.795705775,10,2,0
0,2,1,1,8.114623886,15,1,0
1,2,0,1,8.283746747,15,1,1
0,2,2,2,8.182279739,9,1,0
0,2,0,4,8.666302614,24,1,0
0,2,0,1,7.682021511,18,1,1
1,2,0,1,7.799343398,24,1,1
0,1,0,4,8.417593826,27,1,0
0,1,2,1,7.700747795,10,0,1
1,2,2,3,7.705712824,15,0,0
1,2,0,1,7.778630147,18,1,0
0,2,0,1,8.111027838,12,2,0
0,2,0,0,8.910450756,36,2,0
1,2,2,1,6.480044562,12,0,0
1,2,0,3,8.946114376,36,2,0
0,2,0,1,7.202661197,6,2,0
0,2,0,2,7.231287004,24,1,0
1,2,0,0,6.773080376,15,0,0
0,1,0,1,8.185907481,12,1,0
1,2,0,4,7.18690102,11,2,0
0,3,1,1,7.570443252,18,2,0
0,2,0,1,8.18729927,36,1,0
0,3,1,1,7.25981961,9,1,1
0,2,0,0,8.816111896,30,2,0
0,3,0,1,8.963672276,24,2,0
0,2,1,0,9.135293498,24,2,0
0,2,0,0,7.687538766,30,2,0
1,0,0,1,7.001245622,18,3,0
0,2,0,1,8.308199063,24,2,1
1,2,0,1,6.678342115,12,2,1
0,2,0,0,7.946263644,24,1,0
0,2,0,1,9.65963096,48,0,1
0,3,0,1,8.796943894,36,1,0
0,2,2,0,8.964951212,28,2,0
0,3,0,1,7.800572655,27,2,0
0,2,0,1,7.511524648,15,2,0
0,1,0,1,7.68294317,12,2,0
0,2,0,1,8.665613197,36,1,0
0,2,0,0,7.063903961,18,1,0
0,3,0,0,9.09907356,36,1,0
1,3,2,1,7.865571758,21,1,0
1,2,0,4,7.372746366,12,1,0
1,1,2,0,7.689828669,15,1,0
0,2,0,1,8.331586244,18,2,1
0,2,2,1,7.872836175,16,2,1
0,2,0,0,8.156223323,20,2,0
0,2,1,0,9.256937657,36,2,0
0,2,2,0,7.23417718,15,2,0
0,3,0,1,7.153051635,24,2,0
0,3,2,1,7.009408933,12,0,0
0,1,0,0,8.232971791,21,0,0
0,2,0,0,8.219056661,36,1,0
1,1,0,1,8.187021067,15,2,0
1,1,0,0,8.069342367,9,1,0
1,2,0,1,8.401557848,36,1,0
1,1,0,1,8.462948177,24,0,1
1,2,0,0,8.003363059,30,0,0
0,2,0,4,7.669495251,11,1,0
0,2,2,1,8.058643712,24,1,1
1,3,0,1,9.821409442,48,1,1
0,2,0,2,7.954372273,10,1,0
0,3,0,1,9.608848,6,3,1
0,2,0,2,7.765993079,24,1,1
0,3,2,1,8.115221973,24,2,1
1,2,0,1,7.504942068,18,1,0
0,3,0,3,9.453208116,48,2,0
1,2,2,1,7.21964204,9,0,1
0,2,2,1,7.60190196,12,1,0
0,2,0,1,8.835210464,24,2,1
0,2,0,1,6.546785411,12,2,1
1,2,2,1,6.955592608,18,0,0
0,2,1,1,9.23960787,48,2,1
0,2,0,0,7.532088144,30,2,0
0,1,0,1,7.203405521,12,2,0
0,1,0,1,7.46565531,24,0,0
1,2,0,1,7.420578905,9,0,1
0,2,0,1,7.109879463,9,1,0
0,2,0,3,6.257667588,12,2,0
1,2,0,1,7.311886164,12,0,0
0,3,0,2,7.559559496,30,1,1
1,1,0,1,6.613384218,9,1,1
0,3,2,1,7.631916513,6,1,0
0,2,1,1,8.746398334,60,2,1
0,3,0,0,8.830835366,24,2,0
0,3,0,0,8.16820293,12,2,0
0,1,0,1,7.343426229,10,1,0
0,2,0,0,6.834108739,24,1,0
0,1,0,1,7.28276118,4,2,0
1,2,2,1,7.520234556,15,2,0
1,2,0,3,9.030974443,48,1,0
0,2,1,3,8.116417073,24,1,1
0,3,0,0,7.958227192,12,2,0
0,1,0,1,7.334981879,18,2,1
0,2,0,2,8.19450551,24,1,1
0,0,0,1,8.185907481,18,2,0
0,2,0,1,7.670894831,36,0,1
1,2,2,3,8.321907968,24,1,1
1,3,0,1,9.303284118,36,1,1
1,2,0,1,7.545918151,12,1,0
1,3,2,4,7.115582126,24,2,0
0,1,0,0,8.204124933,30,2,0
0,1,0,1,7.050989447,9,2,0
0,1,0,1,8.295548516,28,2,1
0,2,1,2,8.029107055,24,1,0
0,2,2,1,7.461640392,6,1,0
0,2,0,1,7.763446389,21,2,0
0,2,0,0,8.176391597,15,1,0
0,2,0,3,7.781973234,24,1,1
0,1,0,1,6.118097198,6,0,0
1,2,0,0,7.44716836,30,1,0
0,1,0,3,7.832014181,27,0,1
1,3,2,1,8.179760494,15,2,0
0,2,2,0,8.877102898,42,1,0
0,1,0,1,8.278682163,11,2,0
0,2,0,2,7.322510434,15,0,0
0,1,0,1,8.908288886,24,2,0
1,0,2,1,7.084226422,24,1,1
0,2,2,1,8.895218584,60,2,1
1,2,0,1,7.948385285,30,1,0
1,1,0,3,7.137278437,24,2,0
1,2,0,1,6.624065228,6,3,0
0,2,0,0,7.794411206,18,2,0
0,1,0,1,7.839131648,24,2,1
0,2,2,2,7.142036575,15,0,1
0,2,0,1,9.034318928,30,2,1
0,3,2,1,8.485496105,48,1,1
1,3,0,2,7.980365765,21,1,0
0,2,0,1,9.01541978,36,1,1
0,1,0,1,7.614805365,24,1,0
1,2,2,1,7.267525428,15,0,0
0,2,0,1,8.746557355,42,1,0
1,2,0,2,7.250635512,13,3,0
0,3,1,1,8.791638037,24,1,0
0,1,0,1,7.463363046,24,2,0
0,1,0,0,8.178919333,12,2,0
0,1,0,2,7.358193753,15,1,0
0,1,2,0,7.568379268,18,0,0
0,3,0,1,8.283746747,36,1,0
0,2,0,0,7.779048645,12,2,0
1,1,0,1,7.459338895,12,1,0
0,3,0,1,8.257644958,30,2,0
0,2,0,1,6.689599269,12,2,0
0,2,1,1,7.520234556,45,0,1
0,2,0,2,8.428580533,45,1,0
0,2,0,0,7.063903961,6,3,0
1,2,0,1,8.691314552,48,0,1
0,1,0,1,7.647786045,12,2,0
0,2,1,1,8.972336958,42,2,0
0,2,1,1,8.490849216,24,2,1
0,1,1,0,9.11107237,36,1,0
0,2,0,3,7.949797216,24,2,0
0,3,2,1,8.846209127,36,1,0
0,1,0,4,8.025843344,12,3,0
0,3,0,1,8.562931083,30,1,1
1,2,2,1,7.166265974,12,0,1
1,2,2,1,8.368229038,48,0,1
1,2,0,1,7.356918242,12,0,0
0,1,0,1,7.089243155,24,2,1
1,2,2,1,7.24636808,15,1,0
1,1,0,2,7.156176637,24,1,1
0,2,0,0,7.793174347,24,2,0
0,2,0,0,8.996156562,30,0,0
1,3,1,1,9.439784036,24,2,1
0,2,0,3,8.14031554,24,1,0
0,2,0,1,7.665753432,9,2,0
0,2,2,3,7.881182202,6,2,0
0,1,2,1,7.714677474,10,2,0
0,2,0,2,7.497761701,12,2,0
0,2,0,0,7.634820678,10,1,0
0,1,0,1,7.225481473,6,2,0
0,1,0,1,6.054439346,6,2,0
1,2,2,4,6.013715156,12,2,0
0,2,0,1,7.789454566,7,1,0
0,2,0,1,8.829958044,60,3,1
0,2,0,4,7.556427969,18,2,0
0,2,0,1,8.299037182,24,1,0
0,2,0,2,8.67692825,18,1,0
0,1,2,0,7.142036575,12,2,0
1,3,0,1,7.295735073,12,1,0
0,1,0,1,8.465057437,45,0,1
0,2,1,1,8.717682052,48,1,0
0,2,0,1,7.649692624,18,2,1
0,2,0,1,7.110696123,10,2,0
0,2,0,1,6.126869184,9,0,0
0,3,0,3,7.754910272,30,1,0
0,2,0,3,7.054449658,12,1,0
0,1,0,1,8.732949524,18,2,0
0,2,2,2,8.730205596,30,0,0
1,1,1,1,8.723068501,48,2,1
1,3,0,1,7.239214974,11,1,0
0,2,0,3,7.740229525,36,2,0
1,0,2,3,7.209340257,6,0,0
0,1,0,1,8.885717652,11,2,0
1,2,0,2,7.636752112,12,1,0
0,1,0,0,7.754910272,24,1,0
0,3,0,1,8.693664335,27,1,0
0,2,0,1,7.140453043,12,0,0
0,2,0,0,8.125039097,18,1,0
0,2,1,1,7.707512195,36,2,1
0,1,0,0,6.663132696,6,1,0
0,3,0,0,8.774622221,12,2,1
1,2,0,1,9.165970424,36,1,0
1,3,0,1,7.581209826,18,0,0
1,1,2,1,8.736971085,36,0,1
0,2,0,1,7.237778192,9,1,0
0,2,0,0,7.337587744,15,2,0
0,3,1,1,7.577121931,36,3,1
0,2,0,1,9.576440757,48,0,1
1,2,0,1,8.064950892,24,1,0
0,2,0,0,8.554488976,27,2,0
1,2,0,1,7.68294317,12,1,0
0,2,0,4,6.914730893,12,0,0
0,2,1,1,7.506042179,36,2,1
1,2,0,0,7.780720886,36,0,0
1,2,0,1,9.003685138,36,1,0
0,1,2,0,6.593044534,7,2,0
0,3,1,1,7.059617628,8,2,0
1,1,0,1,8.691818542,42,2,0
0,3,0,0,7.589335823,36,2,1
0,3,1,1,7.330405212,12,3,0
0,2,0,1,8.285261134,42,1,1
0,2,0,1,8.470311206,11,2,0
0,1,0,0,9.152287441,54,2,0
0,2,0,1,8.251142139,30,0,0
1,2,0,0,8.689969335,24,2,1
0,2,0,3,7.100851909,15,2,0
1,1,2,2,7.357556201,18,0,0
1,1,0,1,7.470224136,24,2,0
0,1,0,1,7.747164967,10,2,0
1,3,0,1,7.252762418,12,1,0
1,2,0,1,7.166265974,18,1,0
0,2,1,2,9.442404021,36,2,1
0,3,0,2,7.718240952,18,1,0
0,2,0,1,7.010311867,12,1,1
0,2,0,1,6.426488457,12,2,0
0,2,0,1,7.250635512,12,2,0
1,1,0,0,6.680854679,12,1,1
0,2,2,0,8.193400232,24,0,0
0,2,0,4,7.183870715,12,2,0
0,2,2,1,9.676900579,54,2,1
1,2,0,0,7.606884531,12,3,0
0,2,0,2,7.871692664,18,1,0
0,2,0,1,7.756623335,36,2,0
0,3,2,0,8.861775311,20,2,0
0,1,2,2,7.292337176,24,2,0
0,2,2,1,7.750614733,36,0,0
1,2,0,1,6.837332815,6,0,0
0,2,2,1,7.559559496,9,1,0
0,2,2,0,7.801800402,12,1,0
0,3,0,1,9.387481869,24,2,1
0,3,0,1,8.773074951,18,2,1
0,2,0,1,8.712430973,12,1,0
1,2,0,0,8.951699168,24,1,0
0,2,0,3,7.251344983,14,1,0
0,2,0,2,7.278628942,6,1,0
1,2,2,1,5.97126184,15,0,0
0,1,2,1,8.741935464,18,1,0
1,2,0,1,8.968905551,36,0,1
0,2,0,3,7.426549072,12,1,0
0,2,0,0,8.182559264,48,2,0
1,3,0,0,8.878218658,42,1,1
1,2,2,0,7.664815785,10,1,0
1,2,0,3,8.361941906,33,0,1
0,3,0,3,7.768956045,12,2,0
1,2,0,1,7.51479976,21,0,1
1,3,2,1,8.260492857,24,2,0
0,1,2,1,7.477604243,12,0,0
0,2,1,1,6.66057515,10,3,0
1,2,2,0,7.562161631,18,1,1
0,2,0,1,7.659642955,12,1,0
0,1,0,1,6.552507887,12,2,0
0,2,0,1,6.459904454,12,1,1
0,3,0,1,7.528331767,12,1,0
1,2,0,1,8.160232492,12,1,1
1,2,0,0,9.04629086,48,0,0
0,2,0,1,8.837390856,36,1,1
0,1,0,1,7.903965634,15,1,0
0,2,1,1,7.592870288,18,2,0
1,2,0,2,9.224637677,60,0,0
1,2,0,0,7.122866659,12,2,0
0,2,0,4,9.061027969,27,1,0
0,1,0,3,6.64118217,12,3,1
0,2,0,0,7.911324019,15,1,0
1,1,2,1,7.539558829,12,2,0
0,0,0,4,6.563855527,6,1,0
1,3,0,1,8.475328987,36,1,0
0,3,0,1,8.136225555,27,1,0
0,2,0,1,7.808729307,18,0,1
1,2,0,1,7.735433352,21,0,0
0,2,0,2,8.179199798,48,1,0
1,2,0,1,6.756932389,6,2,0
1,2,0,2,6.525029658,12,2,0
0,2,0,1,8.58876939,36,1,0
0,2,0,4,7.366445148,18,2,0
0,2,1,2,7.20489251,6,2,0
0,2,0,1,7.562161631,10,2,0
0,2,0,1,8.673855001,36,0,0
1,2,2,4,8.956479848,24,1,0
0,3,2,2,8.848939995,24,2,0
1,2,2,1,7.156176637,12,0,1
0,2,0,2,7.160845907,9,2,0
0,1,0,1,5.826000107,12,2,0
0,2,0,2,8.163940955,24,2,0
0,1,0,0,7.548555979,6,1,0
0,2,0,2,7.96276393,24,2,0
1,2,0,1,6.961296046,18,1,0
0,2,0,3,7.140453043,15,2,0
0,3,1,1,8.896724917,10,3,0
0,2,0,3,6.812345094,36,2,0
0,2,0,3,7.999007213,6,1,0
1,2,0,1,7.030857476,18,1,1
1,2,0,4,7.363279587,11,0,0
1,2,2,1,8.287025025,24,0,0
0,2,0,1,7.567862605,24,1,1
0,2,2,1,6.856461985,15,1,1
1,2,0,1,6.637258031,12,1,0
1,3,0,1,7.632401127,24,1,1
0,2,0,1,7.254177846,8,1,0
0,2,0,1,8.135639903,21,1,1
1,3,0,0,8.920656297,30,2,1
0,2,0,1,7.854381211,12,2,0
0,2,0,3,5.823045895,6,2,0
0,3,2,1,7.582229194,12,1,0
0,2,0,1,6.34738921,21,3,0
0,2,0,1,9.166597449,36,1,1
0,3,0,1,8.40178234,36,1,1
0,1,0,0,7.40671073,21,2,1
0,2,0,4,8.236685323,24,2,0
0,2,0,1,6.784457063,18,2,1
0,2,0,1,7.215239979,15,1,0
1,3,1,1,8.542665987,9,3,1
0,0,1,1,7.069023427,16,3,0
0,2,0,2,6.513230111,12,0,1
